StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results",  
DRL-BCE,20-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5460,20/Aug/2020 09:05,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29138,6381608,,Dry,08/20/2020 11:50,08/20/2020 11:50,,,,
DRL-BCE,20-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5461,20/Aug/2020 14:37,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,20,,10,10,None,COM,,,,,,,WPD-29138,6381608,,Dry,08/20/2020 11:50,08/20/2020 11:50,,,,
DRL-BCE,20-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5460,20/Aug/2020 09:05,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,1800,,100,100,FDP,COM,,,,,,,WPD-29138,6381608,,Dry,08/20/2020 11:50,08/20/2020 11:50,Yes,1000 (MPN/100 mL),BP REC1 Marine 30-Day Minimum 5 samples,
SC_CUL,20-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5459,20/Aug/2020 09:07,Sample Water,SM9223B,E. coli,,MPN/100 mL,,4900,,100,100,None,COM,,,,,,,WPD-29133,6381603,,Dry,08/20/2020 11:00,08/20/2020 11:00,Yes,235 (MPN/100 mL),TMDL Target (2012) SSM,
BC_01_WAS,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:20:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5486,28/Aug/2020 08:39,Sample Water,SM9223B,E. coli,,MPN/100 mL,,630,,100,100,None,COM,,,,,,,WPD-29166,6413301,,Dry,08/27/2020 09:20,08/27/2020 09:20,,,,
BC_02_ING,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:20:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5486,28/Aug/2020 08:39,Sample Water,SM9223B,E. coli,,MPN/100 mL,,1300,,100,100,None,COM,,,,,,,WPD-29169,6413304,,Dry,08/27/2020 10:20,08/27/2020 10:20,Yes,576 (MPN/100 mL),TMDL Target (2012) SSM,
BCC_DUQ,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:40:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5486,28/Aug/2020 08:39,Sample Water,SM9223B,E. coli,,MPN/100 mL,,100,,100,100,None,COM,,,,,,,WPD-29167,6413302,,Dry,08/27/2020 09:40,08/27/2020 09:40,,,,
BCE_MCC,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:40:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,E. coli,,MPN/100 mL,,860,,100,100,None,COM,,,,,,,WPD-29171,6413306,,Dry,08/27/2020 10:40,08/27/2020 10:40,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
BCE_MCC,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:40:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5488,31/Aug/2020 07:13,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,230,,10,10,None,COM,,,,,,,WPD-29171,6413306,,Dry,08/27/2020 10:40,08/27/2020 10:40,Yes,104 (MPN/100 mL),TMDL Target (2012) SSM,
BCE_MCC,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:40:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,>240000,>,100,100,None,COM,,,,,,,WPD-29171,6413306,,Dry,08/27/2020 10:40,08/27/2020 10:40,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
BCE_PAC,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29172,6413307,,Dry,08/27/2020 11:00,08/27/2020 11:00,,,,
BCE_PAC,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5488,31/Aug/2020 07:13,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-29172,6413307,,Dry,08/27/2020 11:00,08/27/2020 11:00,,,,
BCE_PAC,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,9600,,100,100,None,COM,,,,,,,WPD-29172,6413307,,Dry,08/27/2020 11:00,08/27/2020 11:00,,,,
BC-RW-FBLANK,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Field Blank,1,None,,,,,5485,28/Aug/2020 08:35,Blank Water,SM9223B,E. coli,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29174,6413309,,Dry,08/27/2020 10:15,08/27/2020 10:15,,,,
BC-RW-FBLANK,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Field Blank,1,None,,,,,5488,31/Aug/2020 07:13,Blank Water,SM9230D,Enterococcus,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29174,6413309,,Dry,08/27/2020 10:15,08/27/2020 10:15,,,,
BC-RW-FBLANK,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Field Blank,1,None,,,,,5485,28/Aug/2020 08:35,Blank Water,SM9223B,Total coliform,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29174,6413309,,Dry,08/27/2020 10:15,08/27/2020 10:15,,,,
BC-RW-FDUP,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:15:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,E. coli,,MPN/100 mL,,100,,100,100,None,COM,,,,,,,WPD-29175,6413310,,Dry,08/27/2020 11:15,08/27/2020 11:15,,,,
BC-RW-FDUP,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:15:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5488,31/Aug/2020 07:13,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-29175,6413310,,Dry,08/27/2020 11:15,08/27/2020 11:15,,,,
BC-RW-FDUP,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:15:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,11000,,100,100,None,COM,,,,,,,WPD-29175,6413310,,Dry,08/27/2020 11:15,08/27/2020 11:15,,,,
CC_ING,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,E. coli,,MPN/100 mL,,2100,,100,100,None,COM,,,,,,,WPD-29170,6413305,,Dry,08/27/2020 10:30,08/27/2020 10:30,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
CC_ING,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5488,31/Aug/2020 07:13,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,320,,10,10,None,COM,,,,,,,WPD-29170,6413305,,Dry,08/27/2020 10:30,08/27/2020 10:30,Yes,104 (MPN/100 mL),TMDL Target (2012) SSM,
CC_ING,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,>240000,>,100,100,None,COM,,,,,,,WPD-29170,6413305,,Dry,08/27/2020 10:30,08/27/2020 10:30,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
DRL-BCE,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29173,6413308,,Dry,08/27/2020 11:15,08/27/2020 11:15,,,,
DRL-BCE,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5488,31/Aug/2020 07:13,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-29173,6413308,,Dry,08/27/2020 11:15,08/27/2020 11:15,,,,
DRL-BCE,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5485,28/Aug/2020 08:35,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,7800,,100,100,None,COM,,,,,,,WPD-29173,6413308,,Dry,08/27/2020 11:15,08/27/2020 11:15,Yes,1000 (MPN/100 mL),BP REC1 Marine 30-Day Minimum 5 samples,
SC_CUL,27-Aug-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:05:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5486,28/Aug/2020 08:39,Sample Water,SM9223B,E. coli,,MPN/100 mL,,310,,100,100,None,COM,,,,,,,WPD-29168,6413303,,Dry,08/27/2020 10:05,08/27/2020 10:05,Yes,235 (MPN/100 mL),TMDL Target (2012) SSM,
BC_01_WAS,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5506,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,740,,100,100,None,COM,,,,,,,WPD-29197,6443101,,Dry,09/03/2020 09:00,09/03/2020 09:00,,,,
BC_02_ING,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:40:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5506,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,310,,100,100,None,COM,,,,,,,WPD-29200,6443104,,Dry,09/03/2020 09:40,09/03/2020 09:40,Yes,126 (MPN/100 mL),TMDL Target (2012) Geomean,
BCC_DUQ,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:10:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5506,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,740,,100,100,None,COM,,,,,,,WPD-29198,6443102,,Dry,09/03/2020 09:10,09/03/2020 09:10,,,,
BCE_MCC,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:55:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,750,,100,100,None,COM,,,,,,,WPD-29202,6443106,,Dry,09/03/2020 09:55,09/03/2020 09:55,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
BCE_MCC,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:55:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5505,03/Sep/2020 12:00,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,63,,10,10,None,COM,,,,,,,WPD-29202,6443106,,Dry,09/03/2020 09:55,09/03/2020 09:55,Yes,35 (MPN/100 mL),TMDL Target (2012) Geomean,
BCE_MCC,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:55:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,21000,,100,100,None,COM,,,,,,,WPD-29202,6443106,,Dry,09/03/2020 09:55,09/03/2020 09:55,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
BCE_PAC,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:08:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29203,6443107,,Dry,09/03/2020 10:08,09/03/2020 10:08,,,,
BCE_PAC,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:08:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5505,03/Sep/2020 12:00,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-29203,6443107,,Dry,09/03/2020 10:08,09/03/2020 10:08,,,,
BCE_PAC,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:08:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,2000,,100,100,None,COM,,,,,,,WPD-29203,6443107,,Dry,09/03/2020 10:08,09/03/2020 10:08,Yes,1000 (MPN/100 mL),TMDL Target (2012) Geomean,
BC-RW-FBLANK,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,08:20:00,Water_Grab,Field Blank,1,None,,,,,5504,03/Sep/2020 12:00,Blank Water,SM9223B,E. coli,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29205,6443109,,Dry,09/03/2020 08:20,09/03/2020 08:20,,,,
BC-RW-FBLANK,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,08:20:00,Water_Grab,Field Blank,1,None,,,,,5505,03/Sep/2020 12:00,Blank Water,SM9230D,Enterococcus,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29205,6443109,,Dry,09/03/2020 08:20,09/03/2020 08:20,,,,
BC-RW-FBLANK,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,08:20:00,Water_Grab,Field Blank,1,None,,,,,5504,03/Sep/2020 12:00,Blank Water,SM9223B,Total coliform,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29205,6443109,,Dry,09/03/2020 08:20,09/03/2020 08:20,,,,
BC-RW-FDUP,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:08:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29206,6443110,,Dry,09/03/2020 10:08,09/03/2020 10:08,,,,
BC-RW-FDUP,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:08:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5505,03/Sep/2020 12:00,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-29206,6443110,,Dry,09/03/2020 10:08,09/03/2020 10:08,,,,
BC-RW-FDUP,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:08:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,3900,,100,100,None,COM,,,,,,,WPD-29206,6443110,,Dry,09/03/2020 10:08,09/03/2020 10:08,,,,
CC_ING,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,9300,,100,100,None,COM,,,,,,,WPD-29201,6443105,,Dry,09/03/2020 09:45,09/03/2020 09:45,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
CC_ING,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5505,03/Sep/2020 12:00,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,2900,,10,10,None,COM,,,,,,,WPD-29201,6443105,,Dry,09/03/2020 09:45,09/03/2020 09:45,Yes,104 (MPN/100 mL),TMDL Target (2012) SSM,
CC_ING,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,>240000,>,100,100,None,COM,,,,,,,WPD-29201,6443105,,Dry,09/03/2020 09:45,09/03/2020 09:45,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
DRL-BCE,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29204,6443108,,Dry,09/03/2020 10:15,09/03/2020 10:15,,,,
DRL-BCE,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5505,03/Sep/2020 12:00,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-29204,6443108,,Dry,09/03/2020 10:15,09/03/2020 10:15,,,,
DRL-BCE,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5504,03/Sep/2020 12:00,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,3400,,100,100,None,COM,,,,,,,WPD-29204,6443108,,Dry,09/03/2020 10:15,09/03/2020 10:15,Yes,1000 (MPN/100 mL),BP REC1 Marine 30-Day Minimum 5 samples,
SC_CUL,3-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:35:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5506,03/Sep/2020 12:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,520,,100,100,None,COM,,,,,,,WPD-29199,6443103,,Dry,09/03/2020 09:35,09/03/2020 09:35,Yes,235 (MPN/100 mL),TMDL Target (2012) SSM,
BC_01_WAS,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:20:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5526,11/Sep/2020 10:02,Sample Water,SM9223B,E. coli,,MPN/100 mL,,850,,100,100,None,COM,,,,,,,WPD-29228,6472501,,Dry,09/10/2020 09:20,09/10/2020 09:20,,,,
BC_02_ING,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5526,11/Sep/2020 10:02,Sample Water,SM9223B,E. coli,,MPN/100 mL,,2100,,100,100,None,COM,,,,,,,WPD-29231,6472504,,Dry,09/10/2020 10:15,09/10/2020 10:15,Yes,576 (MPN/100 mL),TMDL Target (2012) SSM,
BCC_DUQ,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:40:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5526,11/Sep/2020 10:02,Sample Water,SM9223B,E. coli,,MPN/100 mL,,1300,,100,100,None,COM,,,,,,,WPD-29229,6472502,,Dry,09/10/2020 09:40,09/10/2020 09:40,,,,
BCE_MCC,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,E. coli,,MPN/100 mL,,630,,100,100,None,COM,,,,,,,WPD-29233,6472506,,Dry,09/10/2020 10:30,09/10/2020 10:30,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
BCE_MCC,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5528,10/Sep/2020 12:55,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,41,,10,10,None,COM,,,,,,,WPD-29233,6472506,,Dry,09/10/2020 10:30,09/10/2020 10:30,Yes,35 (MPN/100 mL),TMDL Target (2012) Geomean,
BCE_MCC,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,100000,,100,100,None,COM,,,,,,,WPD-29233,6472506,,Dry,09/10/2020 10:30,09/10/2020 10:30,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
BCE_PAC,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29234,6472507,,Dry,09/10/2020 10:45,09/10/2020 10:45,,,,
BCE_PAC,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5528,10/Sep/2020 12:55,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,10,,10,10,None,COM,,,,,,,WPD-29234,6472507,,Dry,09/10/2020 10:45,09/10/2020 10:45,,,,
BCE_PAC,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,3000,,100,100,None,COM,,,,,,,WPD-29234,6472507,,Dry,09/10/2020 10:45,09/10/2020 10:45,Yes,1000 (MPN/100 mL),TMDL Target (2012) Geomean,
BC-RW-FBLANK,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,08:35:00,Water_Grab,Travel Blank,1,None,,,,,5525,11/Sep/2020 09:58,Blank Water,SM9223B,E. coli,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29236,6472509,,Dry,09/10/2020 08:35,09/10/2020 08:35,,,,
BC-RW-FBLANK,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,08:35:00,Water_Grab,Travel Blank,1,None,,,,,5528,10/Sep/2020 12:55,Blank Water,SM9230D,Enterococcus,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29236,6472509,,Dry,09/10/2020 08:35,09/10/2020 08:35,,,,
BC-RW-FBLANK,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,08:35:00,Water_Grab,Travel Blank,1,None,,,,,5525,11/Sep/2020 09:58,Blank Water,SM9223B,Total coliform,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-29236,6472509,,Dry,09/10/2020 08:35,09/10/2020 08:35,,,,
BC-RW-FDUP,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29237,6472510,,Dry,09/10/2020 10:50,09/10/2020 10:50,,,,
BC-RW-FDUP,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5528,10/Sep/2020 12:55,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-29237,6472510,,Dry,09/10/2020 10:50,09/10/2020 10:50,,,,
BC-RW-FDUP,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,980,,100,100,None,COM,,,,,,,WPD-29237,6472510,,Dry,09/10/2020 10:50,09/10/2020 10:50,,,,
CC_ING,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:20:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,E. coli,,MPN/100 mL,,77000,,100,100,None,COM,,,,,,,WPD-29232,6472505,,Dry,09/10/2020 10:20,09/10/2020 10:20,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
CC_ING,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:20:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5528,10/Sep/2020 12:55,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,4100,,10,10,None,COM,,,,,,,WPD-29232,6472505,,Dry,09/10/2020 10:20,09/10/2020 10:20,Yes,104 (MPN/100 mL),TMDL Target (2012) SSM,
CC_ING,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:20:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,>240000,>,100,100,None,COM,,,,,,,WPD-29232,6472505,,Dry,09/10/2020 10:20,09/10/2020 10:20,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
DRL-BCE,10-Sep-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5525,11/Sep/2020 09:58,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-29235,6472508,,Dry,09/10/2020 10:50,09/10/2020 10:50,,,,
